locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
2848864,"Dabali, Handigaun",temperature,33.90083281199137,"{'utc': '2024-05-25T09:00:00+00:00', 'local': '2024-05-25T14:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,35.91444396972656,"{'utc': '2024-05-25T10:00:00+00:00', 'local': '2024-05-25T15:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,30.713463349775836,"{'utc': '2024-05-25T11:00:00+00:00', 'local': '2024-05-25T16:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,26.56250015894572,"{'utc': '2024-05-25T20:00:00+00:00', 'local': '2024-05-26T01:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,26.122222900390625,"{'utc': '2024-05-25T21:00:00+00:00', 'local': '2024-05-26T02:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,25.78869040807088,"{'utc': '2024-05-25T22:00:00+00:00', 'local': '2024-05-26T03:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,25.90992037455241,"{'utc': '2024-05-25T23:00:00+00:00', 'local': '2024-05-26T04:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,25.69321479797363,"{'utc': '2024-05-26T00:00:00+00:00', 'local': '2024-05-26T05:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,26.161309814453126,"{'utc': '2024-05-26T01:00:00+00:00', 'local': '2024-05-26T06:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,28.817063331604004,"{'utc': '2024-05-26T02:00:00+00:00', 'local': '2024-05-26T07:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,30.680518930608574,"{'utc': '2024-05-26T03:00:00+00:00', 'local': '2024-05-26T08:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,33.023190307617185,"{'utc': '2024-05-26T04:00:00+00:00', 'local': '2024-05-26T09:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,35.65909160267223,"{'utc': '2024-05-26T05:00:00+00:00', 'local': '2024-05-26T10:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,28.862698554992676,"{'utc': '2024-05-26T06:00:00+00:00', 'local': '2024-05-26T11:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,26.6,"{'utc': '2024-05-26T07:00:00+00:00', 'local': '2024-05-26T12:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,29.845449659559463,"{'utc': '2024-05-26T12:00:00+00:00', 'local': '2024-05-26T17:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,29.37341245015462,"{'utc': '2024-05-26T13:00:00+00:00', 'local': '2024-05-26T18:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,28.562618732452393,"{'utc': '2024-05-26T14:00:00+00:00', 'local': '2024-05-26T19:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,25.69880962371826,"{'utc': '2024-05-26T21:00:00+00:00', 'local': '2024-05-27T02:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
